Direction,Year,Date,Weekday,Current_Match,Country,Commodity,Transport_Mode,Measure,Value,Cumulative
Exports,2016,03-02-2016,Wednesday,05-02-2020,All,All,All,$,94000000,883000000
Exports,2016,04-02-2016,Thursday,06-02-2020,All,All,All,$,112000000,996000000
Exports,2016,05-02-2016,Friday,07-02-2020,All,All,All,$,162000000,1157000000
Exports,2016,06-02-2016,Saturday,08-02-2020,All,All,All,$,114000000,1271000000
Exports,2016,07-02-2016,Sunday,09-02-2020,All,All,All,$,118000000,1389000000
Exports,2016,08-02-2016,Monday,10-02-2020,All,All,All,$,188000000,1577000000
Exports,2016,09-02-2016,Tuesday,11-02-2020,All,All,All,$,90000000,1668000000
Exports,2016,10-02-2016,Wednesday,12-02-2020,All,All,All,$,38000000,1706000000
Exports,2016,11-02-2016,Thursday,13-02-2020,All,All,All,$,124000000,1830000000
Exports,2016,12-02-2016,Friday,14-02-2020,All,All,All,$,171000000,2001000000
Exports,2016,13-02-2016,Saturday,15-02-2020,All,All,All,$,201000000,2202000000
Exports,2016,14-02-2016,Sunday,16-02-2020,All,All,All,$,144000000,2346000000
Exports,2016,15-02-2016,Monday,17-02-2020,All,All,All,$,213000000,2559000000
Exports,2016,16-02-2016,Tuesday,18-02-2020,All,All,All,$,73000000,2632000000
Exports,2016,17-02-2016,Wednesday,19-02-2020,All,All,All,$,75000000,2707000000
Exports,2016,18-02-2016,Thursday,20-02-2020,All,All,All,$,164000000,2871000000
Exports,2016,19-02-2016,Friday,21-02-2020,All,All,All,$,122000000,2993000000
Exports,2016,20-02-2016,Saturday,22-02-2020,All,All,All,$,367000000,3359000000
Exports,2016,21-02-2016,Sunday,23-02-2020,All,All,All,$,171000000,3531000000
Exports,2016,22-02-2016,Monday,24-02-2020,All,All,All,$,143000000,3674000000
Exports,2016,23-02-2016,Tuesday,25-02-2020,All,All,All,$,102000000,3776000000
Exports,2016,24-02-2016,Wednesday,26-02-2020,All,All,All,$,61000000,3836000000
Exports,2016,25-02-2016,Thursday,27-02-2020,All,All,All,$,122000000,3959000000
Exports,2016,26-02-2016,Friday,28-02-2020,All,All,All,$,163000000,4121000000
Exports,2016,27-02-2016,Saturday,29-02-2020,All,All,All,$,175000000,4296000000
Exports,2016,28-02-2016,Sunday,01-03-2020,All,All,All,$,184000000,4480000000
Exports,2016,29-02-2016,Monday,02-03-2020,All,All,All,$,237000000,4717000000
Exports,2016,01-03-2016,Tuesday,03-03-2020,All,All,All,$,118000000,4836000000
Exports,2016,02-03-2016,Wednesday,04-03-2020,All,All,All,$,89000000,4925000000
Exports,2016,03-03-2016,Thursday,05-03-2020,All,All,All,$,145000000,5070000000
Exports,2016,04-03-2016,Friday,06-03-2020,All,All,All,$,168000000,5237000000
Exports,2016,05-03-2016,Saturday,07-03-2020,All,All,All,$,109000000,5346000000
Exports,2016,06-03-2016,Sunday,08-03-2020,All,All,All,$,142000000,5487000000
Exports,2016,07-03-2016,Monday,09-03-2020,All,All,All,$,163000000,5650000000
Exports,2016,08-03-2016,Tuesday,10-03-2020,All,All,All,$,103000000,5753000000
Exports,2016,09-03-2016,Wednesday,11-03-2020,All,All,All,$,57000000,5810000000
Exports,2016,10-03-2016,Thursday,12-03-2020,All,All,All,$,163000000,5973000000
Exports,2016,11-03-2016,Friday,13-03-2020,All,All,All,$,122000000,6095000000
Exports,2016,12-03-2016,Saturday,14-03-2020,All,All,All,$,193000000,6288000000
Exports,2016,13-03-2016,Sunday,15-03-2020,All,All,All,$,186000000,6474000000
Exports,2016,14-03-2016,Monday,16-03-2020,All,All,All,$,160000000,6634000000
Exports,2016,15-03-2016,Tuesday,17-03-2020,All,All,All,$,107000000,6741000000
Exports,2016,16-03-2016,Wednesday,18-03-2020,All,All,All,$,81000000,6822000000
Exports,2016,17-03-2016,Thursday,19-03-2020,All,All,All,$,145000000,6966000000
Exports,2016,18-03-2016,Friday,20-03-2020,All,All,All,$,189000000,7155000000
Exports,2016,19-03-2016,Saturday,21-03-2020,All,All,All,$,98000000,7253000000
Exports,2016,20-03-2016,Sunday,22-03-2020,All,All,All,$,125000000,7378000000
Exports,2016,21-03-2016,Monday,23-03-2020,All,All,All,$,139000000,7517000000
Exports,2016,22-03-2016,Tuesday,24-03-2020,All,All,All,$,84000000,7601000000
Exports,2016,23-03-2016,Wednesday,25-03-2020,All,All,All,$,50000000,7651000000
Exports,2016,24-03-2016,Thursday,26-03-2020,All,All,All,$,204000000,7856000000
Exports,2016,25-03-2016,Friday,27-03-2020,All,All,All,$,135000000,7991000000
Exports,2016,26-03-2016,Saturday,28-03-2020,All,All,All,$,188000000,8179000000
Exports,2016,27-03-2016,Sunday,29-03-2020,All,All,All,$,149000000,8328000000
Exports,2016,28-03-2016,Monday,30-03-2020,All,All,All,$,157000000,8485000000
Exports,2016,29-03-2016,Tuesday,31-03-2020,All,All,All,$,101000000,8587000000
Exports,2016,30-03-2016,Wednesday,01-04-2020,All,All,All,$,82000000,8669000000
Exports,2016,31-03-2016,Thursday,02-04-2020,All,All,All,$,249000000,8918000000
Exports,2016,01-04-2016,Friday,03-04-2020,All,All,All,$,156000000,9074000000
Exports,2016,02-04-2016,Saturday,04-04-2020,All,All,All,$,75000000,9149000000
Exports,2016,03-04-2016,Sunday,05-04-2020,All,All,All,$,125000000,9274000000
Exports,2016,04-04-2016,Monday,06-04-2020,All,All,All,$,130000000,9404000000
Exports,2016,05-04-2016,Tuesday,07-04-2020,All,All,All,$,91000000,9495000000
Exports,2016,06-04-2016,Wednesday,08-04-2020,All,All,All,$,48000000,9543000000
Exports,2016,07-04-2016,Thursday,09-04-2020,All,All,All,$,158000000,9700000000
Exports,2016,08-04-2016,Friday,10-04-2020,All,All,All,$,118000000,9818000000
Exports,2016,09-04-2016,Saturday,11-04-2020,All,All,All,$,240000000,10058000000
Exports,2016,10-04-2016,Sunday,12-04-2020,All,All,All,$,209000000,10267000000
Exports,2016,11-04-2016,Monday,13-04-2020,All,All,All,$,151000000,10418000000
Exports,2016,12-04-2016,Tuesday,14-04-2020,All,All,All,$,92000000,10510000000
Exports,2016,13-04-2016,Wednesday,15-04-2020,All,All,All,$,98000000,10608000000
Exports,2016,14-04-2016,Thursday,16-04-2020,All,All,All,$,182000000,10789000000
Exports,2016,15-04-2016,Friday,17-04-2020,All,All,All,$,219000000,11009000000
Exports,2016,16-04-2016,Saturday,18-04-2020,All,All,All,$,108000000,11117000000
Exports,2016,17-04-2016,Sunday,19-04-2020,All,All,All,$,169000000,11286000000
Exports,2016,18-04-2016,Monday,20-04-2020,All,All,All,$,113000000,11399000000
Exports,2016,19-04-2016,Tuesday,21-04-2020,All,All,All,$,177000000,11576000000
Exports,2016,20-04-2016,Wednesday,22-04-2020,All,All,All,$,85000000,11661000000
Exports,2016,21-04-2016,Thursday,23-04-2020,All,All,All,$,139000000,11800000000
Exports,2016,22-04-2016,Friday,24-04-2020,All,All,All,$,145000000,11946000000
Exports,2016,23-04-2016,Saturday,25-04-2020,All,All,All,$,214000000,12159000000
Exports,2016,24-04-2016,Sunday,26-04-2020,All,All,All,$,168000000,12328000000
Exports,2016,25-04-2016,Monday,27-04-2020,All,All,All,$,179000000,12507000000
Exports,2016,26-04-2016,Tuesday,28-04-2020,All,All,All,$,126000000,12633000000
Exports,2016,27-04-2016,Wednesday,29-04-2020,All,All,All,$,92000000,12725000000
Exports,2016,28-04-2016,Thursday,30-04-2020,All,All,All,$,192000000,12917000000
Exports,2016,29-04-2016,Friday,01-05-2020,All,All,All,$,189000000,13106000000
Exports,2016,30-04-2016,Saturday,02-05-2020,All,All,All,$,139000000,13245000000
Exports,2016,01-05-2016,Sunday,03-05-2020,All,All,All,$,169000000,13414000000
Exports,2016,02-05-2016,Monday,04-05-2020,All,All,All,$,84000000,13498000000
Exports,2016,03-05-2016,Tuesday,05-05-2020,All,All,All,$,159000000,13658000000
Exports,2016,04-05-2016,Wednesday,06-05-2020,All,All,All,$,88000000,13745000000
Exports,2016,05-05-2016,Thursday,07-05-2020,All,All,All,$,182000000,13928000000
Exports,2016,06-05-2016,Friday,08-05-2020,All,All,All,$,177000000,14105000000
Exports,2016,07-05-2016,Saturday,09-05-2020,All,All,All,$,191000000,14296000000
Exports,2016,08-05-2016,Sunday,10-05-2020,All,All,All,$,201000000,14497000000
Exports,2016,09-05-2016,Monday,11-05-2020,All,All,All,$,148000000,14645000000
Exports,2016,10-05-2016,Tuesday,12-05-2020,All,All,All,$,126000000,14770000000
Exports,2016,11-05-2016,Wednesday,13-05-2020,All,All,All,$,114000000,14884000000
Exports,2016,12-05-2016,Thursday,14-05-2020,All,All,All,$,157000000,15041000000
Exports,2016,13-05-2016,Friday,15-05-2020,All,All,All,$,160000000,15201000000
Exports,2016,14-05-2016,Saturday,16-05-2020,All,All,All,$,102000000,15303000000
Exports,2016,15-05-2016,Sunday,17-05-2020,All,All,All,$,157000000,15461000000
Exports,2016,16-05-2016,Monday,18-05-2020,All,All,All,$,109000000,15570000000
Exports,2016,17-05-2016,Tuesday,19-05-2020,All,All,All,$,148000000,15719000000
Exports,2016,18-05-2016,Wednesday,20-05-2020,All,All,All,$,112000000,15831000000
Exports,2016,19-05-2016,Thursday,21-05-2020,All,All,All,$,143000000,15974000000
Exports,2016,20-05-2016,Friday,22-05-2020,All,All,All,$,180000000,16154000000
Exports,2016,21-05-2016,Saturday,23-05-2020,All,All,All,$,108000000,16262000000
Exports,2016,22-05-2016,Sunday,24-05-2020,All,All,All,$,279000000,16541000000
Exports,2016,23-05-2016,Monday,25-05-2020,All,All,All,$,134000000,16675000000
Exports,2016,24-05-2016,Tuesday,26-05-2020,All,All,All,$,107000000,16782000000
Exports,2016,25-05-2016,Wednesday,27-05-2020,All,All,All,$,135000000,16917000000
Exports,2016,26-05-2016,Thursday,28-05-2020,All,All,All,$,166000000,17083000000
Exports,2016,27-05-2016,Friday,29-05-2020,All,All,All,$,142000000,17224000000
Exports,2016,28-05-2016,Saturday,30-05-2020,All,All,All,$,119000000,17343000000
Exports,2016,29-05-2016,Sunday,31-05-2020,All,All,All,$,169000000,17512000000
Exports,2016,30-05-2016,Monday,01-06-2020,All,All,All,$,118000000,17630000000
Exports,2016,31-05-2016,Tuesday,02-06-2020,All,All,All,$,173000000,17803000000
Exports,2016,01-06-2016,Wednesday,03-06-2020,All,All,All,$,99000000,17902000000
Exports,2016,02-06-2016,Thursday,04-06-2020,All,All,All,$,209000000,18111000000
Exports,2016,03-06-2016,Friday,05-06-2020,All,All,All,$,179000000,18290000000
Exports,2016,04-06-2016,Saturday,06-06-2020,All,All,All,$,180000000,18470000000
Exports,2016,05-06-2016,Sunday,07-06-2020,All,All,All,$,221000000,18691000000
Exports,2016,06-06-2016,Monday,08-06-2020,All,All,All,$,120000000,18811000000
Exports,2016,07-06-2016,Tuesday,09-06-2020,All,All,All,$,107000000,18917000000
Exports,2016,08-06-2016,Wednesday,10-06-2020,All,All,All,$,65000000,18982000000
Exports,2016,09-06-2016,Thursday,11-06-2020,All,All,All,$,154000000,19136000000
Exports,2016,10-06-2016,Friday,12-06-2020,All,All,All,$,172000000,19308000000
Exports,2016,11-06-2016,Saturday,13-06-2020,All,All,All,$,124000000,19432000000
Exports,2016,12-06-2016,Sunday,14-06-2020,All,All,All,$,146000000,19578000000
Exports,2016,13-06-2016,Monday,15-06-2020,All,All,All,$,82000000,19660000000
Exports,2016,14-06-2016,Tuesday,16-06-2020,All,All,All,$,133000000,19793000000
Exports,2016,15-06-2016,Wednesday,17-06-2020,All,All,All,$,98000000,19891000000
Exports,2016,16-06-2016,Thursday,18-06-2020,All,All,All,$,179000000,20070000000
Exports,2016,17-06-2016,Friday,19-06-2020,All,All,All,$,130000000,20200000000
Exports,2016,18-06-2016,Saturday,20-06-2020,All,All,All,$,182000000,20382000000
Exports,2016,19-06-2016,Sunday,21-06-2020,All,All,All,$,181000000,20563000000
Exports,2016,20-06-2016,Monday,22-06-2020,All,All,All,$,147000000,20710000000
Exports,2016,21-06-2016,Tuesday,23-06-2020,All,All,All,$,122000000,20832000000
Exports,2016,22-06-2016,Wednesday,24-06-2020,All,All,All,$,73000000,20904000000
Exports,2016,23-06-2016,Thursday,25-06-2020,All,All,All,$,172000000,21077000000
Exports,2016,24-06-2016,Friday,26-06-2020,All,All,All,$,170000000,21246000000
Exports,2016,25-06-2016,Saturday,27-06-2020,All,All,All,$,99000000,21346000000
Exports,2016,26-06-2016,Sunday,28-06-2020,All,All,All,$,153000000,21499000000
Exports,2016,27-06-2016,Monday,29-06-2020,All,All,All,$,140000000,21639000000
Exports,2016,28-06-2016,Tuesday,30-06-2020,All,All,All,$,106000000,21745000000
Exports,2016,29-06-2016,Wednesday,01-07-2020,All,All,All,$,106000000,21851000000
Exports,2016,30-06-2016,Thursday,02-07-2020,All,All,All,$,194000000,22046000000
Exports,2016,01-07-2016,Friday,03-07-2020,All,All,All,$,135000000,22181000000
Exports,2016,02-07-2016,Saturday,04-07-2020,All,All,All,$,170000000,22351000000
Exports,2016,03-07-2016,Sunday,05-07-2020,All,All,All,$,147000000,22498000000
Exports,2016,04-07-2016,Monday,06-07-2020,All,All,All,$,147000000,22645000000
Exports,2016,05-07-2016,Tuesday,07-07-2020,All,All,All,$,156000000,22801000000
Exports,2016,06-07-2016,Wednesday,08-07-2020,All,All,All,$,71000000,22872000000
Exports,2016,07-07-2016,Thursday,09-07-2020,All,All,All,$,187000000,23058000000
Exports,2016,08-07-2016,Friday,10-07-2020,All,All,All,$,115000000,23173000000
Exports,2016,09-07-2016,Saturday,11-07-2020,All,All,All,$,110000000,23282000000
Exports,2016,10-07-2016,Sunday,12-07-2020,All,All,All,$,140000000,23422000000
Exports,2016,11-07-2016,Monday,13-07-2020,All,All,All,$,116000000,23538000000
Exports,2016,12-07-2016,Tuesday,14-07-2020,All,All,All,$,99000000,23637000000
Exports,2016,13-07-2016,Wednesday,15-07-2020,All,All,All,$,55000000,23691000000
Exports,2016,14-07-2016,Thursday,16-07-2020,All,All,All,$,164000000,23855000000
Exports,2016,15-07-2016,Friday,17-07-2020,All,All,All,$,115000000,23970000000
Exports,2016,16-07-2016,Saturday,18-07-2020,All,All,All,$,83000000,24053000000
Exports,2016,17-07-2016,Sunday,19-07-2020,All,All,All,$,146000000,24199000000
Exports,2016,18-07-2016,Monday,20-07-2020,All,All,All,$,117000000,24316000000
Exports,2016,19-07-2016,Tuesday,21-07-2020,All,All,All,$,88000000,24405000000
Exports,2016,20-07-2016,Wednesday,22-07-2020,All,All,All,$,104000000,24509000000
Exports,2016,21-07-2016,Thursday,23-07-2020,All,All,All,$,162000000,24670000000
Exports,2016,22-07-2016,Friday,24-07-2020,All,All,All,$,147000000,24817000000
Exports,2016,23-07-2016,Saturday,25-07-2020,All,All,All,$,101000000,24918000000
Exports,2016,24-07-2016,Sunday,26-07-2020,All,All,All,$,137000000,25055000000
Exports,2016,25-07-2016,Monday,27-07-2020,All,All,All,$,150000000,25205000000
Exports,2016,26-07-2016,Tuesday,28-07-2020,All,All,All,$,98000000,25304000000
Exports,2016,27-07-2016,Wednesday,29-07-2020,All,All,All,$,89000000,25393000000
Exports,2016,28-07-2016,Thursday,30-07-2020,All,All,All,$,173000000,25565000000
Exports,2016,29-07-2016,Friday,31-07-2020,All,All,All,$,156000000,25721000000
Exports,2016,30-07-2016,Saturday,01-08-2020,All,All,All,$,113000000,25834000000
Exports,2016,31-07-2016,Sunday,02-08-2020,All,All,All,$,177000000,26011000000
Exports,2016,01-08-2016,Monday,03-08-2020,All,All,All,$,134000000,26146000000
Exports,2016,02-08-2016,Tuesday,04-08-2020,All,All,All,$,110000000,26255000000
Exports,2016,03-08-2016,Wednesday,05-08-2020,All,All,All,$,94000000,26350000000
Exports,2016,04-08-2016,Thursday,06-08-2020,All,All,All,$,139000000,26488000000
Exports,2016,05-08-2016,Friday,07-08-2020,All,All,All,$,120000000,26608000000
Exports,2016,06-08-2016,Saturday,08-08-2020,All,All,All,$,72000000,26681000000
Exports,2016,07-08-2016,Sunday,09-08-2020,All,All,All,$,128000000,26809000000
Exports,2016,08-08-2016,Monday,10-08-2020,All,All,All,$,134000000,26943000000
Exports,2016,09-08-2016,Tuesday,11-08-2020,All,All,All,$,56000000,26999000000
Exports,2016,10-08-2016,Wednesday,12-08-2020,All,All,All,$,43000000,27042000000
Exports,2016,11-08-2016,Thursday,13-08-2020,All,All,All,$,145000000,27187000000
Exports,2016,12-08-2016,Friday,14-08-2020,All,All,All,$,103000000,27290000000
Exports,2016,13-08-2016,Saturday,15-08-2020,All,All,All,$,82000000,27373000000
Exports,2016,14-08-2016,Sunday,16-08-2020,All,All,All,$,134000000,27506000000
Exports,2016,15-08-2016,Monday,17-08-2020,All,All,All,$,116000000,27622000000
Exports,2016,16-08-2016,Tuesday,18-08-2020,All,All,All,$,74000000,27697000000
Exports,2016,17-08-2016,Wednesday,19-08-2020,All,All,All,$,79000000,27776000000
Exports,2016,18-08-2016,Thursday,20-08-2020,All,All,All,$,134000000,27910000000
Exports,2016,19-08-2016,Friday,21-08-2020,All,All,All,$,123000000,28034000000
Exports,2016,20-08-2016,Saturday,22-08-2020,All,All,All,$,103000000,28137000000
Exports,2016,21-08-2016,Sunday,23-08-2020,All,All,All,$,127000000,28263000000
Exports,2016,22-08-2016,Monday,24-08-2020,All,All,All,$,158000000,28421000000
Exports,2016,23-08-2016,Tuesday,25-08-2020,All,All,All,$,68000000,28489000000
Exports,2016,24-08-2016,Wednesday,26-08-2020,All,All,All,$,50000000,28540000000
Exports,2016,25-08-2016,Thursday,27-08-2020,All,All,All,$,118000000,28658000000
Exports,2016,26-08-2016,Friday,28-08-2020,All,All,All,$,122000000,28780000000
Exports,2016,27-08-2016,Saturday,29-08-2020,All,All,All,$,85000000,28865000000
Exports,2016,28-08-2016,Sunday,30-08-2020,All,All,All,$,143000000,29008000000
Exports,2016,29-08-2016,Monday,31-08-2020,All,All,All,$,150000000,29159000000
Exports,2016,30-08-2016,Tuesday,01-09-2020,All,All,All,$,118000000,29277000000
Exports,2016,31-08-2016,Wednesday,02-09-2020,All,All,All,$,117000000,29394000000
Exports,2016,01-09-2016,Thursday,03-09-2020,All,All,All,$,141000000,29535000000
Exports,2016,02-09-2016,Friday,04-09-2020,All,All,All,$,120000000,29655000000
Exports,2016,03-09-2016,Saturday,05-09-2020,All,All,All,$,58000000,29713000000
Exports,2016,04-09-2016,Sunday,06-09-2020,All,All,All,$,115000000,29828000000
Exports,2016,05-09-2016,Monday,07-09-2020,All,All,All,$,129000000,29957000000
Exports,2016,06-09-2016,Tuesday,08-09-2020,All,All,All,$,79000000,30036000000
Exports,2016,07-09-2016,Wednesday,09-09-2020,All,All,All,$,54000000,30090000000
Exports,2016,08-09-2016,Thursday,10-09-2020,All,All,All,$,98000000,30187000000
Exports,2016,09-09-2016,Friday,11-09-2020,All,All,All,$,144000000,30331000000
Exports,2016,10-09-2016,Saturday,12-09-2020,All,All,All,$,66000000,30397000000
Exports,2016,11-09-2016,Sunday,13-09-2020,All,All,All,$,127000000,30524000000
Exports,2016,12-09-2016,Monday,14-09-2020,All,All,All,$,160000000,30684000000
Exports,2016,13-09-2016,Tuesday,15-09-2020,All,All,All,$,115000000,30799000000
Exports,2016,14-09-2016,Wednesday,16-09-2020,All,All,All,$,76000000,30874000000
Exports,2016,15-09-2016,Thursday,17-09-2020,All,All,All,$,144000000,31018000000
Exports,2016,16-09-2016,Friday,18-09-2020,All,All,All,$,92000000,31110000000
Exports,2016,17-09-2016,Saturday,19-09-2020,All,All,All,$,99000000,31210000000
Exports,2016,18-09-2016,Sunday,20-09-2020,All,All,All,$,181000000,31390000000
Exports,2016,19-09-2016,Monday,21-09-2020,All,All,All,$,144000000,31534000000
Exports,2016,20-09-2016,Tuesday,22-09-2020,All,All,All,$,110000000,31644000000
Exports,2016,21-09-2016,Wednesday,23-09-2020,All,All,All,$,68000000,31712000000
Exports,2016,22-09-2016,Thursday,24-09-2020,All,All,All,$,127000000,31839000000
Exports,2016,23-09-2016,Friday,25-09-2020,All,All,All,$,133000000,31972000000
Exports,2016,24-09-2016,Saturday,26-09-2020,All,All,All,$,101000000,32074000000
Exports,2016,25-09-2016,Sunday,27-09-2020,All,All,All,$,125000000,32199000000
Exports,2016,26-09-2016,Monday,28-09-2020,All,All,All,$,160000000,32359000000
Exports,2016,27-09-2016,Tuesday,29-09-2020,All,All,All,$,107000000,32465000000
Exports,2016,28-09-2016,Wednesday,30-09-2020,All,All,All,$,66000000,32531000000
Exports,2016,29-09-2016,Thursday,01-10-2020,All,All,All,$,147000000,32679000000
Exports,2016,30-09-2016,Friday,02-10-2020,All,All,All,$,181000000,32860000000
Exports,2016,01-10-2016,Saturday,03-10-2020,All,All,All,$,107000000,32967000000
Exports,2016,02-10-2016,Sunday,04-10-2020,All,All,All,$,112000000,33079000000
Exports,2016,03-10-2016,Monday,05-10-2020,All,All,All,$,155000000,33234000000
Exports,2016,04-10-2016,Tuesday,06-10-2020,All,All,All,$,78000000,33313000000
Exports,2016,05-10-2016,Wednesday,07-10-2020,All,All,All,$,87000000,33400000000
Exports,2016,06-10-2016,Thursday,08-10-2020,All,All,All,$,129000000,33529000000
